epoch,train_loss,val_R5_mean,pos_cos,std_rna,lr
1,5.269517806580829,0.019,0.3609393239021301,0.0475483201444149,5e-05
2,4.9203218155100865,0.017750000000000002,0.38017264008522034,0.04836138337850571,0.0
